"W1","W2","W3","W4","S","A","Y"
0.198587328462504,-0.862572631073583,1,0.210457712406851,0,1,1.56356272593154
-0.267092580262618,-2.25709519911207,0,-0.347410791010764,1,1,1.93919820025427
0.702597140152959,-0.485736602073626,1,0.258685410196646,1,1,1.23547117243411
1.22264078534197,0.60867441303413,0,0.880336266607809,1,1,1.85115166631615
-1.1201544943119,-1.67619046413648,0,-1.63586124074819,1,0,-1.44004406827761
-0.293390521841821,0.270345651742562,1,-0.843364167170614,1,0,-1.77036058140537
-0.819986329549918,-1.69614178503436,1,-0.943263110045287,1,1,0.161981052167121
-0.601844855838916,-2.2311507617788,0,-1.14606558739947,1,1,2.4391835582701
-0.359841329954966,-0.942884155186015,1,0.0216449367469995,0,1,1.41520161894659
0.693039149033988,0.565701868322768,0,0.206670056485137,0,0,0.139707091748113
-1.56973989921001,-1.70794248841306,1,-2.21206439864506,1,1,1.75438953743623
-0.191591111579849,0.386734588355174,0,1.16616098451343,1,1,-0.0953301355089166
0.804891037165476,0.822505395077951,0,0.0306903779837598,1,1,0.771654085647986
0.616304896235296,-0.958753440763911,1,-0.485180385596501,1,0,1.74642519079749
0.986278989915794,0.39873939356639,0,0.841935064129585,0,1,3.32439944896367
-0.850066324818578,-1.12410242059121,0,-1.17181823650277,1,1,-0.908631081705074
-0.756541512476709,0.481191477876674,0,-0.675074831369985,0,0,-0.395942320296018
0.686556316524838,0.961350291524389,1,0.51484520679079,1,1,-0.4701591715355
1.28528148030614,2.87032211060357,1,0.587702730261647,0,1,-0.427870689732735
0.461834107392665,-0.392787736129565,1,-0.818126703288152,0,0,0.659520552870519
-0.493205547123928,-0.130213730871677,0,-0.237233372662652,0,1,-0.298821204544134
-1.06957269839226,0.52562883000204,1,0.0472154911924231,0,0,-1.6976751949249
0.0650940780551612,0.325886329651424,1,0.904748130381752,0,1,1.23562594997537
0.187107201896011,-0.699828728298398,1,0.733030540849358,1,0,1.21021519832261
-0.169962840136423,0.15530906341982,0,-1.07741082144305,0,0,-1.35795709500037
-0.292390819621611,0.634870484119735,1,-0.330260019102318,1,0,0.318157048920176
-0.1263695638676,-0.232915483946168,1,-0.766330313384726,1,0,0.44547626852426
-1.25283637798042,-2.13242287171649,0,-0.949063220787426,1,0,-0.672636570833723
-0.0788853485272018,-1.91945654756587,1,-0.938069374525528,0,1,3.08156601179622
-1.33608984547169,-0.783054982543845,0,-0.37024276023358,0,0,0.40547958784279
-0.40873282228922,-0.691550160765631,0,-0.358872939292455,0,0,0.148088281410848
0.56327142772857,0.443784889073277,0,0.177069160010586,1,1,-0.216405876969931
0.352898504327136,-1.93586590991121,1,1.80398913158483,1,1,2.63015677352285
-0.727943090623618,0.0639206778732479,1,-0.823063708038551,1,0,-0.901809652395525
-0.80978297700096,-0.3511571086199,0,0.240328755593352,0,1,0.386722260076004
0.693065516735483,-0.845029492878677,0,-0.146126186649645,0,0,0.456883054473687
0.641881935023456,-0.259561102153754,1,0.188714446393785,0,0,2.28224426621752
-0.535842165569552,0.504855145202688,0,0.70846364748167,0,0,-1.40468340948418
-0.646686939822324,-0.744917545332171,1,-0.048253625555433,1,0,1.31324260731585
2.41661646795941,0.462658415878811,1,-0.236518504651942,0,1,5.44956527541099
0.320685475585495,1.54468557396442,1,1.07554267666964,1,0,0.506289960927776
-0.342796315851598,-0.624515733893453,1,-1.2622415257521,0,0,0.586963797863116
0.191645882538954,0.529290506851157,1,0.433902974280975,1,0,0.735155494830934
-0.705904352629216,-1.34217332777684,1,-0.667641702622601,1,0,1.85890626626797
-0.074038788018616,-0.059167574786465,1,0.700878999937088,0,1,1.27599664767545
-1.58011879829106,-1.09273719717716,0,-0.482663345171947,1,0,0.230796410747424
1.15023922328809,-0.254143873771335,0,-0.233686279822573,1,1,2.76689540755983
-2.41549090011923,-1.00049608535586,0,0.203017358934491,0,0,-1.645870927101
-1.05829876365348,0.276241847987541,0,0.402748299379563,0,1,-0.830383193228018
-1.59028959790617,-1.09681260928508,1,-0.291596051044858,1,0,-1.61884783977822
-0.269421808206666,-0.644033831069219,1,0.777071337126612,0,0,0.347402385478366
0.921622941914958,0.467728626670845,1,1.1532422942248,1,1,0.658270256036557
0.217748451879741,0.190554485581313,1,-0.501276181650427,1,0,1.66269182118395
-0.978149749287605,-0.124859473552515,0,-0.170971952105229,0,0,-1.80617796273364
-0.387489407957899,-2.45013016926959,1,-0.856189408557173,0,1,1.82847386185395
0.047164765319694,-1.04153318794088,1,0.413423831441123,0,0,0.632816633251805
0.499018929004205,-1.62494127757378,1,0.560811082503667,1,1,2.19837161619519
0.121045148531192,0.679315061441868,1,0.443024704114789,0,0,-1.25473421974572
0.371255099024391,-1.76949584925238,0,0.370037339659947,0,1,2.20894915742529
-0.367800779420012,0.293108959883508,1,1.05388410151319,0,1,-0.667337955779357
0.127305638537098,-0.42244061227665,1,-0.388993265544408,0,1,3.12462916116952
-1.71017743990788,-0.551737826486218,1,-0.102791257086142,0,0,-1.90446988426505
-2.34192321402611,0.15518188089171,0,-0.039157548270154,0,0,-4.08988737903922
0.908857344879558,-0.758416111214423,0,-0.288137985410818,1,1,1.82065384545261
-0.60877602437853,0.170787851007795,1,-0.752728937740793,1,0,-1.21422243475452
-0.797599372647685,0.321150981426189,0,-0.188752030690132,0,0,-1.86312433437339
-0.816628242832976,-0.0980870551159015,0,-0.259369942677693,0,0,-0.290287301205498
-0.418495525201897,0.042654566234603,0,-0.304366112823294,0,0,-0.617424515622233
0.213071612593682,1.10216526774381,1,0.284214363169167,1,0,0.251993785793144
-0.826169513368567,-1.04513492233183,0,0.623963896361002,0,0,-1.32660040030125
-1.60101748387414,-1.96791270002834,1,-0.543671053939235,1,1,0.676410666335053
0.667242460259358,-1.00076719156241,0,-0.240436982300634,1,0,-0.457203462095871
0.257270464997756,0.433318372103581,0,-1.56496243924754,0,1,0.0176247207563496
1.07890766485721,-0.907508241468673,1,1.37395395750856,1,1,4.3050799573505
0.172040326035308,-1.16985999803287,0,-1.05228805106769,1,1,1.1926625115153
0.984136646684347,-0.101896681080507,1,0.576951588882954,1,1,1.39636118845985
1.13573589146336,-0.746835742887285,0,1.59400142605987,0,0,3.73572960111609
1.50889297808685,-0.0669624031093164,0,0.0361283248688316,1,1,2.90719789674914
1.07436425184659,-0.386011594706988,0,-0.0689064181512284,1,0,-1.00500719228311
-0.521301590392819,-0.811944578364294,1,0.720161037856752,0,0,-0.406943654994015
-0.415888513596521,0.152964682298084,0,0.579760874879026,1,1,-2.48601406282668
0.138612928923483,-0.623007721037727,0,-0.698522124581183,0,1,-0.07295230607326
0.58187608241497,-0.949405413964723,0,-0.733229500091941,1,1,3.18226171750349
0.602969773174537,-1.54735647043926,0,-1.08769094509283,1,0,1.88600192249602
-0.883199522591102,1.03437432146311,1,-0.0493857755965677,1,1,-2.08940340535911
1.46172715668203,1.85282057750125,0,1.26022654964376,0,0,-0.372659711336634
-0.624714499468723,1.97948390179039,1,0.157210790446122,0,0,-0.690973812546239
2.18420792461662,0.0817444985367171,1,1.80530871432839,1,0,3.74527204297755
-0.641745631948633,-2.44193842347812,1,0.179798887599362,0,1,3.46222972716778
0.487985634891145,-0.119453032317526,0,0.217000092432905,0,1,1.7307340804168
1.16163562044401,-2.30834991522995,0,-0.0153417533917539,0,1,4.26082630776398
-2.67575222635092,0.324318366213912,0,-0.684835760240208,1,1,-4.22751467950017
-0.587585182521682,-0.251897332896762,1,-0.303254652900805,0,0,-1.22136679213092
-0.530636790614025,0.569457264090261,1,1.16397240625482,1,0,-1.70615660408242
-0.870442736392254,-0.93912139090231,1,0.261321297019539,0,0,1.4067016855693
1.44324391335806,0.446077340309537,1,0.607117691264081,0,1,3.79767846723432
-1.24192612119274,0.437274605776809,0,0.162529892737855,1,0,-0.846723962843653
-0.335635173631162,-0.686963509898191,0,0.768534397934512,1,1,-0.611112014793805
0.630440081995139,0.0603126648125076,0,0.238280936696211,0,1,1.55216009660822
-0.182498814693984,0.563179840778181,0,1.00719691631327,1,0,-1.69138265692906
0.735751500098537,0.28754974365047,0,0.773354974672312,0,1,-0.377250077696761
-2.62472347542991,-1.64162171836235,1,-0.38567838885272,0,1,-2.38224169165081
-0.410433279624347,-1.39822453695076,0,0.397412503400376,1,1,-0.0792358217678861
-0.733358357615552,0.0190948357711992,1,-1.26794822632751,0,1,0.436950928224581
-2.23241530336716,-1.40994878263505,0,-2.05397858090647,1,1,-1.19376355128733
0.366477734062375,-0.518584776893644,1,-0.0118494175845663,0,0,-0.187415735325463
-0.416184529605085,-1.29725044700207,1,-0.914551425307654,1,0,0.244510593978167
0.647464540119638,1.93937937323328,1,1.18202202303255,1,1,-0.61365645995915
-0.128663769474938,0.700802405275789,1,0.19419350821598,1,0,-1.97374167247475
-2.2115267999432,-2.2140099787716,0,0.04765328309952,0,1,-1.2171778622808
0.804001798312307,1.3984486807892,0,0.16874587305674,0,1,0.732246028979594
0.420060379742763,2.07198725511528,0,0.6010529072108,0,0,-0.419781561567429
-0.154545363215125,-0.508392910118566,0,1.19646058491958,0,0,1.63108284779081
0.475048919595596,0.505056704930019,0,0.877872628691212,1,1,-0.798494223643091
-0.529883862394927,0.325395210142292,0,-0.545842215534279,0,0,-2.91025319444739
0.739694608737829,0.260502630634396,1,0.0906751865400248,0,0,1.38882038632868
0.804420293423908,-0.459789812598068,0,0.590470567835006,1,1,1.30456038475268
-0.204993683137709,-1.86354106466202,1,0.161822171674495,1,1,1.19161842223774
0.50291199938596,2.21825887567819,0,0.755462923168693,1,1,-1.80453879475506
-0.661489133115352,-1.88468184890821,0,-0.635914277649077,0,1,2.99790199113445
0.968558700337482,1.02369567032441,1,-0.333723423388402,1,0,1.9001258665375
0.523757404652167,0.0778463692016846,0,-0.576601927901294,0,1,-0.395140695993888
0.889718281050496,-1.16092519671181,1,0.652506899042509,1,1,3.0683409566297
-1.43757721567337,-0.98711498443556,0,-0.219088330918162,0,1,-0.283857381402182
-0.556976376526653,1.11482088194955,1,0.0802751211644765,0,0,-1.21740253520177
0.954908910542006,-0.156040545537582,1,0.113055669798237,0,1,4.96376748597523
-1.30125961413482,-0.981061830215657,0,-1.7330390943566,1,0,0.781077676354191
0.729841775045212,-0.645842649197255,0,-0.595500541094688,0,0,0.971940415731962
-1.3583910580705,0.0659956388879147,1,0.253998093451967,0,0,0.371636522232346
2.53059668232881,2.16088301947864,1,-0.917916581479374,0,1,3.07725428899469
0.446316429926817,0.0116733207089692,0,0.724938731333641,0,0,-0.269907277048201
-1.35210892553043,-1.47737510930146,1,0.669167323595838,0,0,-0.392633925582142
1.15926871597421,-0.189926822891254,0,-0.503881775966638,0,1,4.19374261197556
0.572586494678157,0.95048308979403,1,1.43076587817897,1,1,-0.858087978653203
-0.510756699440141,-0.609569451834537,1,-0.616851221125332,1,0,-0.296553211412599
-0.485269355949639,-0.680777100576729,1,-0.173379978872643,0,1,0.671980371531263
1.20310638045083,0.159086434059753,1,0.679708536572864,1,0,0.254895472459669
0.486081287985852,-0.336676086457568,1,1.28603624892052,1,0,0.734380939144043
-0.346767982934101,0.16851118615861,0,-1.2752889391774,1,1,-0.196674448538173
-0.281784235751086,0.603639520620908,0,1.49724030805801,0,0,-0.513791904366964
-0.210222236439512,0.0835784307985474,0,-0.0317762294099834,1,1,0.647841990191342
-0.345124253153397,-0.458448991097746,0,-0.782033666979116,0,1,0.684206128455601
-0.334307533119075,-0.601593326353866,1,-0.901864524204957,0,0,-1.62286678377856
0.446915867229016,0.504278150536819,0,-0.824249353731707,0,0,-0.36221431437354
1.71344118304824,-0.671919188961233,1,0.624623388054504,0,0,1.51213708778211
-2.03877789629159,-1.51451503664106,0,-1.99051969876839,0,1,-0.645902549347883
1.07108436821865,-0.0539139528571261,1,-0.670524229922575,0,0,1.01575947136899
-1.22108957040861,-0.547182191824676,0,-0.287104415144572,1,0,-1.86901981915133
-0.116867080438635,1.09280883778186,0,0.287140031904982,1,0,-1.47312342756479
0.2786094140024,-0.925104886666475,0,0.470622686985833,0,1,2.27209527938037
0.748830727464998,-1.57584387046026,1,-0.660981081858723,0,1,4.89344107115097
-0.677524110309527,-1.12076762649954,0,0.529248474846046,1,1,-1.20226071122806
